feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,rare_event
2.3855623837065174,-3.28853164389154,1.315672020083288,-5.800139910059992,-4.01128428907398,3.132244450005172,5.5730439497976345,-1.4034758949739015,-9.015830225909747,-0.28176678837411834,-1.9710702081849278,7.659255777805805,-5.10247418980524,-1.088129615311801,1.6957832034402809,1
-3.2277152156938396,3.0497007236049614,-0.3891405232096248,-2.411264034954564,1.6986820965866076,-2.034633519406996,-1.323646824353221,-0.6351509341406533,0.8384177204413217,1.222564699839785,1.1844804192457978,-1.2413409451366875,0.00915092397455708,-1.0981908437616632,-1.5760916294281357,0
-2.0449785557280156,1.0096891646251143,1.159057809103731,0.8499472145344287,0.528302381088731,-0.4178216282463465,0.8156862613981397,1.999944622480768,1.045548280077727,0.7901093391874002,1.2518996246769152,-2.990159293707238,0.5658519128683981,-0.3957328706664063,-1.0809002795794647,1
-0.24564174190742843,0.46220682749544056,-0.18948346411859313,1.0836971441255157,-0.5177148801772039,0.3058539262690481,-1.0740266112452566,1.4919470983430978,2.8208082815265487,-0.08586772100272261,1.9125350750657477,-1.2292479105746523,0.7361264390586787,-0.47223967531882916,-0.14427416048917352,0
-1.6079485590815066,1.151454212031533,-1.1456731984492288,-2.869686741753186,0.19874850775149913,-0.7183578537848052,0.9916747792642899,-0.9772647924251365,-1.379991775162573,-0.04660700461487598,0.1834894514635939,2.2515771758875127,-1.3913632426677058,-1.3681659750714827,-1.6437933911098566,1
-0.5503339285372111,-2.1649374832020114,-1.1434293924053163,0.5580147108699487,-1.1741687429412364,-0.4010117066636896,-0.7855318696371931,0.03984494258615917,2.4376522113740244,-3.557605606409253,-0.48540916457044764,0.4085726817722821,1.891214822857938,-2.2847619428531933,-3.294250562876498,0
-2.5376405305748526,-1.090075946280496,-1.4291190754580219,-1.3244388580346222,1.765931787808353,-1.7633455890018543,0.9596291953503724,0.2428928887965979,-0.001277314386208081,-2.431566218719649,-1.3747744635565835,1.5037924640065043,-0.6031347353061087,-1.3362012152044642,-4.0952458108889855,0
-0.6222886254470925,-0.11551854621031402,0.5376323176848522,-0.05543575536564155,-3.419953325306922,0.9131554917941443,1.7281774433246295,3.960165569126888,2.715150250473233,-1.4116846309575681,2.7839791260241475,1.6149111253947857,-0.9079883933954268,-1.239981401237641,0.4181155785531518,0
-1.3505960289809518,-4.316907418183782,-0.894788526975396,1.4832144804703422,-0.9076538176204855,-0.29693827143958684,0.6961899019122749,1.4553969287995088,2.0767618631389992,-4.708795409559057,-1.8621554081467597,0.6987423439382351,1.6860340088308687,-1.4262795404436621,-4.490362045379736,0
-1.395660261326582,-1.1174977034372882,-0.00832680869724819,-0.8088119574113228,-2.1090164627381744,0.6501853755220446,3.403627345390796,5.7038530832909204,1.9315411860614382,-2.0330308101944055,2.2482209121345558,4.915145718246652,-3.724095480627694,-0.7858922453565297,0.4072493878423053,0
0.9591918922876088,-2.3873389744289106,0.2546447569172597,-0.8643500533484665,-0.4748532116960044,0.732392115366012,0.5533084284042384,0.008935191265945878,-0.6084819850772151,-1.7838733448004047,-1.1970000970444123,2.224877095621855,-0.4959759897508175,-0.5778222215717255,-0.6527856293491899,1
1.8119423766639087,-0.9338258304581817,1.3588115324007817,-2.031379859859461,-3.6398166676832306,2.6214097619984935,2.18306384358894,0.9261999832706839,-1.7155893058289418,0.22367338952881655,1.3764594319408783,2.6294291249534454,-1.7175724672185808,-1.0029517173156137,2.223720030274096,0
-0.4766978439535661,0.3131440970771132,-2.4563045185428773,-1.8110154080606198,0.33255582575622755,-1.836807587275731,1.157835093076766,-1.3130991164337258,-0.553664117396752,-0.40390605311983996,-0.8888853533895533,2.216855208723538,-1.3348171342287551,-1.9507591199721863,-2.4439953457209636,0
-1.3209690834293581,1.0193564702854787,-1.412815857528593,-3.175054471142477,0.732978718278028,-1.6154422105907187,1.5290313228856423,-1.6341555303826283,-2.6418144110806576,0.26266352202116894,-0.2326554469050892,2.330527957265578,-1.7386028180768076,-1.0377637201503014,-1.409065472780877,1
-0.5310308127053824,2.884202668710993,0.9087298099085755,-1.9115980819551153,-1.9751986242323802,-0.13455393064844523,2.2991483855471944,0.4712502319073062,-0.6761870234070508,2.690618014277519,3.0469949363168434,-0.5192674339342005,-1.564554958814989,-0.983617443662286,1.9622453035002236,0
-0.4404437029372528,-1.552268792002664,0.5274729069118216,0.5029498361022843,1.4820201221468663,-0.41305309436692694,-0.6435765255364859,1.876986431663674,1.5911316181135997,-1.7403781416239132,-0.35293979384285457,1.2565066025455662,-0.205061500330692,0.3592786344924138,-0.7696449332922355,0
1.908093545283424,-1.4222572564803002,0.516999132800028,-1.0697865409557834,-2.859568608924481,1.5592356686797597,1.0752725678550914,-0.4383160978967017,-1.2665830503678355,-1.192725284133985,0.20883635899276765,1.9953746838844004,-0.854823051701691,-0.6370058034218464,0.37990297789970573,1
-1.6522172577748688,2.8660428349851976,-1.1934246539032691,-0.6858018839271238,1.1178195592889157,-2.009684727856788,0.7069416617368813,-1.3280872430636104,-0.6735166491862626,1.9210656019574004,0.5764541012146176,-1.4689270270127524,0.02365587018241383,0.05392134142561089,-1.296464469712963,0
-2.32156613305425,2.009775015236154,-1.925348488233447,-2.4674489265325126,4.145878622559357,-2.9820073684924657,0.31537516127963006,-1.5330164114665499,-1.4699733055275432,0.7792444668295745,-1.514138886501994,1.6062578968999628,-2.275756575242315,0.04336205347202246,-2.178392244046951,1
3.3587749525010904,1.1456773162115392,-2.9847954656113447,0.6435072141545486,-1.4157186430173692,-0.5221351452966456,-1.9226610025737532,-4.445814303955383,0.23783879740418842,0.6354677135541058,-0.3424908320215699,-1.6979699577588994,2.290476614788651,-1.094209041385555,-0.2549006504822073,1
2.4166435067236702,-1.4315992175787569,1.210890866384311,-1.6839557920049775,-4.942289387840998,3.153267504037991,0.9328402452859972,1.3430603805495722,-0.13365053173477512,-1.1869981566297765,2.384562259218165,2.2423450804069183,-0.7641591822669137,-1.563595865427807,2.0352549180091994,0
-1.6590562400137843,0.35341034963586937,-0.8931560939278679,-0.6479837167040873,1.8233809351520445,-1.3855096332703638,-0.8427248746362662,0.9390890761757764,2.070702767972126,-1.1844625216376299,-0.22489231575234586,0.36915026614091095,-0.011300788301724582,-0.9178372411410466,-1.7569080616629063,0
-1.8100110374073421,-0.8967673388695617,-1.6223395301140773,-2.222932633561507,-0.36031692758470696,-1.1282505324373695,3.247372146539643,2.504308847902313,0.6912170493923853,-2.2921356194808755,1.0136394675923617,5.336654698580341,-3.4297963788266896,-1.9588705849768062,-1.4783295531414935,1
-2.8189740616777224,-0.3160964121664641,0.2006999970079646,-0.5627221435901262,1.5332918945255645,-1.1217474884385998,0.5868032402218019,1.7202689934378883,1.381605161564555,-1.37494194288123,-0.17759570712709571,0.5089866195492114,-0.24923834411759438,-1.0484838673716308,-3.0986333869215716,0
2.620358136706149,-2.1338578236537087,0.993377752117385,-1.1992085398699261,-4.22289563303411,3.3401875216660657,1.160456290076356,1.596059402842522,-0.15437925119184248,-1.9933664963435993,1.0237574037657144,2.8991160666354094,-0.8265560143291049,-1.4113862700434978,1.578153208845708,0
-0.8729694668270482,0.7604786553681729,-1.2994800763312304,-3.0899410628904906,-2.800849006020425,-0.4639006059083367,2.149864584075291,0.020488492775695963,-0.6973220671941719,-0.6655702535641289,1.536254697578151,2.913477150642815,-1.7818526866346702,-3.180482559830711,-0.9220025865304388,1
-1.5285305772645188,1.0090998073116793,0.2724994828740106,0.41152821968057285,0.6515326599492071,-0.1064216968233114,-3.4576699814746217,4.427814164064083,7.245843052947046,-2.522678469061774,2.946916610427367,0.1380864354699695,0.5197886561592304,-0.9401216548261526,-0.2574943260333952,0
0.5277177874242892,1.0243299496405127,-0.028775206612649144,0.4699617821427172,-1.648505708970772,0.07924243816236987,1.4246096785752198,0.10827163496396514,-0.4631815483252648,1.095932358513882,0.8961101831151864,-0.8522237257470351,0.30039093775784265,0.24909585615174373,0.9212500101642999,0
4.23501985506494,-4.445284709292179,3.6232921286322792,-1.4700043492906005,-7.441902634278334,5.84484718615095,0.4264709592232184,5.532797266739243,0.8986150644298836,-3.3577830526560204,3.065095107325947,5.568072388732307,-1.676903967375159,-1.6749431822694087,4.4675237956645,0
-0.6790867269074707,0.4162880966191301,-0.5861869721435325,-1.6304816236114632,0.15292290615417656,-1.0821192256116172,1.8998191026382856,-1.1022895408694782,-2.1788644447387298,0.46659573460514897,-0.6867412169610693,1.5809905755837754,-1.4451568188407702,-0.988190527458858,-0.9203322682326261,0
4.636058308094283,-4.204099945446165,3.0288383190499517,-2.1393824651909568,-7.02104645010052,5.949507054369472,1.2796971525622063,3.112146279193727,-1.2397525624420174,-2.4751193982697983,1.8383497674701248,5.783354127396569,-1.698872305900136,-0.8944510892770625,4.587395558325906,0
2.7042917582170247,-3.270711363400002,2.11324867787057,-3.389467375134857,-4.484010763587822,4.164773121024797,1.2292130092270692,3.6308989272488956,-1.07892159960447,-2.619740182199522,1.316267600837148,6.137302970616487,-3.1756979159337817,-1.5110262826856127,2.642210972289655,0
-0.8363739676361355,1.1253592482258188,-0.3094666192041702,-0.9486948648796492,-2.3595772577757597,0.26981782911146335,0.9635833923480034,1.909822690828027,1.8123466965862038,-0.9165661103149083,2.630370577779547,1.785720947880494,-1.2182440722007624,-1.9201874882832541,0.11437171457432052,0
-1.8878358371843544,3.101751823895704,-2.2719623566432046,-1.8208677558551705,5.222798596434552,-3.6040769910242685,-1.4407775374387002,-2.86071505400305,-0.22083281699122703,1.5688954384530103,-0.9591195326148343,-0.44107057748683265,-0.766177543246258,-0.050654717970685464,-2.026780202719051,0
2.1761511106142963,-3.651508808177513,1.7888245727315557,-0.687340665368031,-2.848250522392807,3.1473542606778597,0.694142012085833,3.56435499605265,0.44944174384479446,-3.130114733811205,0.24151102208694575,4.200857988397699,-0.9495287777559854,-0.17913207999872072,0.9569206009073763,0
-1.0503347002775272,-0.13675715154796714,-1.3976403667327442,0.09537416630707946,2.458212201250791,-1.8653005022866387,0.074795202794458,0.17989408684181618,1.5033932606889893,-1.2503723603337482,-0.7576486189825383,0.7696582889792758,-0.2773722829403369,0.2086893414811583,-1.436766379674825,0
-1.0341704722055978,2.6589709581627057,-1.0220095336530872,-0.6785503542608441,0.5662806547649355,-1.2792433051203427,-0.7392918529813889,-0.5089949408311971,1.5243817455479265,1.4964859011385172,1.401094997038396,-1.17836210380172,0.41784764294254195,-0.8231514284157261,-0.4200287966902617,0
2.6491158966094646,-2.0613680116157673,2.6249719379012513,-1.5356393396775552,-5.546724090879278,3.843910784369994,-0.29646323287242654,4.074462429046248,2.450198987785116,-2.9275843104920596,3.0910663151239572,3.2427281273027706,-0.6605178151938533,-1.798488206269512,3.108278497611095,0
-3.2018355178574005,1.0349744605899454,-2.19595491710877,-2.945229318371513,3.1663510067330196,-3.0294910442727763,-0.18911998053421686,-2.806155596633574,-1.6869001308530058,-0.6482969317137905,-1.5199153297946435,0.7828538208998785,-0.3943581458493004,-2.1431527858277777,-4.904665754481753,0
-0.04567726570152847,0.8661134188519413,-0.538528016915033,0.6955816619012789,-0.024902212105164356,-0.8777436308480219,2.280335983884746,-1.7547965664118321,-2.245134809721105,1.9833050076316396,-0.42109370600696083,-1.285135047347177,-0.3673010911051021,0.31152122840595375,-0.49035566033242517,0
-1.7650841012371867,1.5199577676121545,-1.003424085460983,-1.054266075306796,1.9441422877046373,-1.1625970119239086,-0.824676284664299,-1.5789524216960755,-0.03879739742803723,0.42315882654449666,-0.7524838346189134,-1.397687504312119,0.8121081520529394,-0.5936295100600155,-2.2643159177620378,0
0.04113178853871663,-2.058407424114177,0.49032886944510534,-0.5199533515371961,0.8947055173013378,0.09270374835909678,1.3158972042291621,0.9857225106360779,-1.6350706367533512,-0.8716689065834731,-1.8969872915745216,2.5539810239505143,-1.4869382557233561,0.45817350423524184,-0.5036868580467212,0
-1.5913963641560436,0.3925807376996782,-1.213403518635439,0.3434403026318227,2.4178169496168413,-1.9310106115441437,0.08477020145625919,1.1309805545093174,1.1021703940432066,-1.1048091557448119,-0.6059546444966275,1.4442896699047318,-0.8411252776274823,0.14991936711227521,-1.8402819924808342,1
1.2864441063068537,-0.7997387379364005,-0.7969258102765505,0.19571934241098377,-4.7940351890368476,1.5917206545534603,0.7055585175332372,1.3580376808924741,2.55543181873477,-1.509452916542485,2.5911988578173997,1.40656565228765,0.5306452726354657,-2.614779691346476,-0.006374799842475826,0
-0.5915063018679922,-0.7674210618552667,-0.4624316724144836,-0.6086388375863359,-3.8603037080062648,1.0874342398248587,1.6102106118669184,1.5076039626266002,2.146758186959653,-2.7443720370425195,2.0662607878632415,1.5545532735392973,0.582441760900591,-2.665545122436071,-2.0726223061573377,0
-1.9917325901419123,1.473623926926277,0.18010688108518874,-3.9339942858173265,-3.131804075802811,0.60647050075076,0.9058866380945436,-1.168093845635373,-0.12801042637464316,0.1653310747022772,2.517868889900256,0.2519697791470496,-0.06096887069729329,-3.195718125919132,-0.9450381625776229,0
0.4729195699162235,1.0097464016144888,-0.2320013827526131,-0.8553176575276594,-2.157195933548465,0.04451386377318257,2.2954684979376347,-2.309370112564878,-2.728572474583489,2.165562674244748,0.20919151717669274,-0.20048725012626492,-0.6126907033928519,-0.5799468709612028,1.1904395090197286,0
-1.2713948804920685,1.714162862599105,-2.514490549205213,-2.7386000964108788,0.4765875059346883,-2.153199305729301,0.9966843614923586,-1.990364919141035,-0.6835282931880913,-0.13838025899131923,0.119845104063134,2.151982252110526,-1.6318596801193446,-2.0599583453893886,-2.2096315986638624,0
-0.21838539007916108,1.0226463341882388,-0.1118149853057625,0.6393358476981283,0.05857918615737306,-0.6266474241905269,-0.6504749818369866,1.551044559029253,2.2460074929771316,0.35255190465342284,1.2604351318452687,-0.3741415218468843,-0.24291851707225906,-0.4953667835384021,0.4175747722896592,0
-2.698761519771015,3.833808267489374,-2.0228748232278826,-3.9247314070821693,2.0981809185492994,-3.3299839023771707,2.8321790714938677,-4.374415574432517,-4.512025094875561,3.3518668200815767,-0.24749765470550159,-0.11188747984155983,-2.473531997854248,-1.2125294614612785,-1.9272729398364403,0
2.0656233135984934,-1.240495013712907,0.9409281949491615,-1.2701947436664105,-3.727395846346661,2.5467293033858986,1.5899997892258442,1.163889187601559,-1.8263264302789295,-0.1684296758482695,1.2000902813758343,2.3545795566852528,-1.0775262235236214,-0.46911843750467247,1.9862345810851851,0
